"","symbol"
"7611","MAP2K4"
"7612","PTTG1"
"7613","TRMT61A"
"7614","CRTC3"
"7615","PSME4"
"7616","ZMYND11"
"7617","TAB2"
"7618","LAMB2"
"7619","USO1"
"7620","DYNLT1"
"7621","RPL10A"
"7622","C1RL"
"7623","SPG21"
"7624","CHST3"
"7625","SF3B3"
"7626","RAN"
"7627","B3GNT4"
"7628","PATL1"
"7629","C4orf46"
"7630","SFT2D3"
"7631","AIMP1"
"7632","RPL23A"
"7633","ABHD3"
"7634","NFATC3"
"7635","CCDC86"
"7636","UNC5CL"
"7637","GGA2"
"7638","WRAP53"
"7639","SNRPC"
"7640","IL6ST"
"7641","ADAM17"
"7642","RAB3D"
"7643","WIPF2"
"7644","MRPL41"
"7645","SLC52A2"
"7646","GPR107"
"7647","IWS1"
"7648","SETX"
"7649","UBR2"
"7650","FHIP1B"
"7651","TNRC18"
"7652","RAE1"
"7653","PIGW"
"7654","CUL5"
"7655","FOXH1"
"7656","MFN1"
"7657","EIF1AD"
"7658","LNPEP"
"7659","B4GALT1"
"7660","ANKRD37"
"7661","CREB1"
"7662","UBA2"
"7663","ZFPL1"
"7664","GABPB1-IT1"
"7665","KDM3B"
"7666","TET3"
"7667","RGS2"
"7668","UBE2E1"
"7669","IFITM3"
"7670","KDM5A"
"7671","SRSF7"
"7672","RELA"
"7673","LMTK2"
"7674","UBE2V2"
"7675","SYBU"
"7676","RANBP3"
"7677","UTP6"
"7678","ATP13A3"
"7679","RB1CC1"
"7680","ATL2"
"7681","PSMD1"
"7682","HKDC1"
"7683","OAZ3"
"7684","LAMA5"
"7685","PSMC3"
"7686","ADGRA2"
"7687","KPNA6"
"7688","MCRS1"
"7689","GPSM2"
"7690","EFCAB14"
"7691","BAIAP3"
"7692","PLAAT3"
"7693","NDUFB2"
"7694","TMEM109"
"7695","KRAS"
"7696","PDCD4"
"7697","RPS8"
"7698","LOC729867"
"7699","ZC3H4"
"7700","CSKMT"
"7701","PGRMC2"
"7702","GHITM"
"7703","CHCHD10"
"7704","HIRIP3"
"7705","IDH1"
"7706","USP33"
"7707","NCBP1"
"7708","NQO1"
"7709","TUBB4B"
"7710","NOP9"
"7711","INTS7"
"7712","SEC24B"
"7713","REST"
"7714","SLITRK5"
"7715","RPL36AP37"
"7716","COPE"
"7717","DNPEP"
"7718","TARS2"
"7719","MAPK8"
"7720","PTP4A2"
"7721","GRAMD2B"
"7722","CENPT"
"7723","CCNB1IP1"
"7724","SNTB2"
"7725","INTS11"
"7726","MIF"
"7727","MDH2"
"7728","LARP7"
"7729","PNMA2"
"7730","LPIN2"
"7731","JMJD1C"
"7732","ACADM"
"7733","CUTC"
"7734","TTLL4"
"7735","NAA40"
"7736","ATOX1"
"7737","DDAH2"
"7738","METTL22"
"7739","TCOF1"
"7740","ZNF592"
"7741","REEP3"
"7742","PPIL2"
"7743","FOXK1"
"7744","RYK"
"7745","AGAP3"
"7746","PTPRU"
"7747","CYC1"
"7748","GNRHR2"
"7749","VBP1"
"7750","SIX5"
"7751","OSBPL9"
"7752","CSNK1G3"
"7753","AKAP1"
"7754","POLK"
"7755","TAF9"
"7756","UBE2J1"
"7757","TRAK2"
"7758","UQCR10"
"7759","H2BC17"
"7760","C1orf35"
"7761","ITSN2"
"7762","SUCO"
"7763","FBXO21"
"7764","SIN3B"
"7765","TMEM41B"
"7766","GNAI3"
"7767","HMGXB4"
"7768","ZNF76"
"7769","EIF2S1"
"7770","FUBP1"
"7771","LOC100129931"
"7772","GPRIN3"
"7773","ASB6"
"7774","MZF1"
"7775","AP1S3"
"7776","ZNF652"
"7777","TULP3"
"7778","PPFIBP1"
"7779","ZDHHC3"
"7780","TMEM87B"
"7781","HSDL2"
"7782","NEIL1"
"7783","PI4K2B"
"7784","UBA6"
"7785","TM9SF3"
"7786","HELZ"
"7787","DSTYK"
"7788","TFIP11"
"7789","MTMR1"
"7790","KLHDC10"
"7791","SDR39U1"
"7792","SYT13"
"7793","OTUD6B-AS1"
"7794","PDCD10"
"7795","HYI"
"7796","SCARB2"
"7797","TMEM94"
"7798","CHST15"
"7799","FBXL4"
"7800","MAPK8IP3"
"7801","EPAS1"
"7802","MPI"
"7803","KLHDC3"
"7804","ZC3H7B"
"7805","AVL9"
"7806","RPE"
"7807","IFRD1"
"7808","MED18"
"7809","STK16"
"7810","UBTD1"
"7811","SMAD2"
"7812","SPRY2"
"7813","SNHG32"
"7814","NDUFA4L2"
"7815","ATAD3B"
"7816","KMT2E"
"7817","DYNLT2"
"7818","GFM1"
"7819","DHRS3"
"7820","SLC29A3"
"7821","HES1"
"7822","PSMD6"
"7823","PLXNA1"
"7824","UNC50"
"7825","SYF2"
"7826","CTU1"
"7827","ATP5MF"
"7828","TRIM6"
"7829","RPUSD1"
"7830","ARHGAP5"
"7831","TYRO3"
"7832","ZMAT2"
"7833","CFAP20"
"7834","CACTIN-AS1"
"7835","PSEN1"
"7836","STAT1"
"7837","EXOC5"
"7838","NOXO1"
"7839","ITIH5"
"7840","FBXL6"
"7841","COMTD1"
"7842","MRPL58"
"7843","ZBED3"
"7844","PRDX5"
"7845","RAB3B"
"7846","SUDS3"
"7847","ARF6"
"7848","GADD45GIP1"
"7849","EARS2"
"7850","STRADB"
"7851","RHNO1"
"7852","STX2"
"7853","BBS10"
"7854","CLTB"
"7855","SLC25A39"
"7856","SNRPB2"
"7857","PPIG"
"7858","SEC61G"
"7859","PPP2R2A"
"7860","TAPT1"
"7861","MADD"
"7862","MAP3K2"
"7863","SLC39A13"
"7864","DUSP22"
"7865","TENT4B"
"7866","SLAIN2"
"7867","SSX2IP"
"7868","ATP1A1"
"7869","CELSR3"
"7870","LNPK"
"7871","PEX16"
"7872","NOA1"
"7873","GAL3ST1"
"7874","HIPK3"
"7875","DNAJC5"
"7876","ADM5"
"7877","SLIT2"
"7878","SLC35C2"
"7879","TSR2"
"7880","PLPP1"
"7881","INTS8"
"7882","GOSR2"
"7883","CAPN10"
"7884","CHORDC1"
"7885","PRSS23"
"7886","ORC5"
"7887","LRRFIP2"
"7888","ZNF33A"
"7889","USP11"
"7890","HAGHL"
"7891","FNBP4"
"7892","MYL5"
"7893","AP3M1"
"7894","USP8"
"7895","UPF2"
"7896","PAIP1"
"7897","P4HTM"
"7898","ABHD6"
"7899","ZFP64"
"7900","KAT7"
"7901","USP47"
"7902","SOX4"
"7903","LGALS1"
"7904","PREPL"
"7905","SLK"
"7906","STK4"
"7907","SNRPD1"
"7908","VGF"
"7909","PPAT"
"7910","MOB3A"
"7911","USP3"
"7912","MRPL40"
"7913","MZT2A"
"7914","VPS13C"
"7915","FERMT3"
"7916","NCK1"
"7917","PRKCI"
"7918","TRAF5"
"7919","SLC9A6"
"7920","UHRF1BP1"
"7921","GPN1"
"7922","RAB30"
"7923","RIC1"
"7924","BTF3L4"
"7925","KPNA4"
"7926","MOB2"
"7927","HP1BP3"
"7928","SLA2"
"7929","IFNAR1"
"7930","LPCAT4"
"7931","ZBTB11"
"7932","SLC43A2"
"7933","HSPA12A"
"7934","CBFB"
"7935","IL32"
"7936","CRYZL2P"
"7937","STKLD1"
"7938","TBRG1"
"7939","SLC24A1"
"7940","SS18"
"7941","UBR4"
"7942","IGSF9"
"7943","NAA38"
"7944","MED22"
"7945","SPCS3"
"7946","TMOD2"
"7947","PALS1"
"7948","EMC2"
"7949","PAF1"
"7950","GPD1L"
"7951","SHOC2"
"7952","ERGIC2"
"7953","FBXL15"
"7954","IL4R"
"7955","SATB1"
"7956","DLAT"
"7957","ADGRE5"
"7958","PSMC1"
"7959","ITSN1"
"7960","DICER1"
"7961","ARIH1"
"7962","AP2A1"
"7963","SLC30A6"
"7964","CDC123"
"7965","VRK2"
"7966","TM2D2"
"7967","C15orf39"
"7968","CTU2"
"7969","LOC100128494"
"7970","SH3TC2"
"7971","SNX4"
"7972","RCC2-AS1"
"7973","RASSF5"
"7974","PRDM10"
"7975","ICMT"
"7976","BICRA"
"7977","SYNJ2BP"
"7978","SMAD1"
"7979","DANCR"
"7980","R3HCC1L"
"7981","DCK"
"7982","AP1M1"
"7983","TBC1D15"
"7984","ATP6V1D"
"7985","COG6"
"7986","SEPTIN8"
"7987","RXYLT1"
"7988","HNRNPDL"
"7989","DRAP1"
"7990","BRD3OS"
"7991","RICTOR"
"7992","PARG"
"7993","SH3BGRL2"
"7994","TRPM7"
"7995","CPSF2"
"7996","ATP1A1-AS1"
"7997","IDH2"
"7998","TIA1"
"7999","IL1RAP"
"8000","FCHO2"
"8001","C1GALT1"
"8002","EMC9"
"8003","NDUFA3"
"8004","ADCK5"
"8005","PPP3CB"
"8006","ZNF318"
"8007","SCAMP5"
"8008","NIF3L1"
"8009","SH3D19"
"8010","TARDBP"
"8011","PLSCR4"
"8012","ALDH3B1"
"8013","ARHGAP40"
"8014","ARHGAP45"
"8015","PSMD14"
"8016","LINC00205"
"8017","RPL6P27"
"8018","APC"
"8019","TAF1D"
"8020","ZNF134"
"8021","ABCA12"
"8022","ZNF292"
"8023","UBP1"
"8024","SREBF1"
"8025","FLNA"
"8026","SOD3"
"8027","CBL"
"8028","CNOT9"
"8029","CASD1"
"8030","PATZ1"
"8031","DEXI"
"8032","GTF3C2-AS1"
"8033","SLC26A6"
"8034","DRD4"
"8035","NDUFAF8"
"8036","PIK3R4"
"8037","MED9"
"8038","ERCC6L"
"8039","ANK1"
"8040","CARD9"
"8041","MORC2"
"8042","ZNF710"
"8043","NIPAL3"
"8044","CCDC137"
"8045","SLC12A2"
"8046","RPAP3"
"8047","TYW3"
"8048","PIGL"
"8049","CYB5R4"
"8050","TIMM44"
"8051","CNST"
"8052","ZC2HC1A"
"8053","ZBTB38"
"8054","USP15"
"8055","REV3L"
"8056","MIB1"
"8057","KIF3B"
"8058","LANCL1"
"8059","TSPOAP1-AS1"
"8060","LMCD1"
"8061","CEBPB"
"8062","ZNF428"
"8063","FZR1"
"8064","GCDH"
"8065","CDK18"
"8066","CAMK2G"
"8067","NDUFS8"
"8068","INIP"
"8069","OPA3"
"8070","GTF3C1"
"8071","FUT10"
"8072","ARL4A"
"8073","SMAP2"
"8074","ZNRD1ASP"
"8075","NFYC"
"8076","TMEM238"
"8077","CASP8AP2"
"8078","SLC35A5"
"8079","PSD"
"8080","PPIC"
"8081","IGFBP3"
"8082","SKI"
"8083","BEND7"
"8084","FXYD5"
"8085","ZNF423"
"8086","PIK3CA"
"8087","DCAF15"
"8088","RFC5"
"8089","STX7"
"8090","WNT5A"
"8091","UBE2W"
"8092","ETV4"
"8093","LEKR1"
"8094","GNAI1"
"8095","TFAP4"
"8096","NT5DC3"
"8097","BICD2"
"8098","IQCE"
"8099","RAB9B"
"8100","LOC339260"
"8101","BLVRA"
"8102","ABHD16B"
"8103","CHKA"
"8104","SMG1P3"
"8105","BTBD3"
"8106","BOK"
"8107","LONP2"
"8108","KITLG"
"8109","PRDX1"
"8110","ZDHHC12"
"8111","SALL2"
"8112","TTC39A"
"8113","KMT2A"
"8114","RAB5IF"
"8115","CRY1"
"8116","AGO1"
"8117","UHRF1BP1L"
"8118","BCO1"
"8119","FOXRED2"
"8120","DUSP28"
"8121","E2F3"
"8122","SOAT1"
"8123","SP2"
"8124","RAB4A"
"8125","PGAP2"
"8126","NOSIP"
"8127","UIMC1"
"8128","NDUFAF1"
"8129","SOX13"
"8130","ZBTB14"
"8131","NDUFC1"
"8132","PDK2"
"8133","WHRN"
"8134","MOGS"
"8135","MANSC1"
"8136","SCYL2"
"8137","SPATA2"
"8138","MN1"
"8139","DM1-AS"
"8140","HADH"
"8141","PKD2"
"8142","GALNT12"
"8143","CLIP4"
"8144","PNO1"
"8145","ANKMY2"
"8146","METTL8"
"8147","C19orf48"
"8148","C1orf116"
"8149","SMARCA5-AS1"
"8150","NUDCD2"
"8151","ATP5ME"
"8152","DLGAP4-AS1"
"8153","ZNHIT6"
"8154","NHLRC3"
"8155","PSMB3"
"8156","ACSL1"
"8157","STX17"
"8158","AHDC1"
"8159","COQ6"
"8160","RPS27AP16"
"8161","LRIF1"
"8162","PLEKHA3"
"8163","RIMKLB"
"8164","TFPI2"
"8165","AQR"
"8166","THRA"
"8167","PLEKHG3"
"8168","UBXN2A"
"8169","ELMO2"
"8170","SPART"
"8171","RPS2P46"
"8172","WDFY1"
"8173","RPAP1"
"8174","ZNF605"
"8175","TUBGCP6"
"8176","EIF4E3"
"8177","KDM2B"
"8178","KATNBL1"
"8179","SMC5"
"8180","ESCO1"
"8181","ATF1"
"8182","EXOSC4"
"8183","TRMT6"
"8184","RAB15"
"8185","NKAP"
"8186","HS6ST1"
"8187","CCDC115"
"8188","N4BP1"
"8189","TNRC6C"
"8190","BTAF1"
"8191","IPMK"
"8192","GALNT11"
"8193","PFDN1"
"8194","NPIPB4"
"8195","RNU6-8"
"8196","RPL18AP3"
"8197","FIGNL1"
"8198","GOLGA1"
"8199","PEX2"
"8200","FICD"
"8201","LSM1"
"8202","ZNF43"
"8203","FRK"
"8204","TRAPPC8"
"8205","CLU"
"8206","UBAC2-AS1"
"8207","APIP"
"8208","TRAPPC11"
"8209","AFTPH"
"8210","SNHG8"
"8211","PCMTD1"
"8212","FAM98B"
"8213","USP1"
"8214","DDX58"
"8215","RPL13AP5"
"8216","RUNX2"
"8217","INAFM2"
"8218","FAM171B"
"8219","IGSF8"
"8220","TFPT"
"8221","ABRACL"
"8222","CCDC22"
"8223","BCL7B"
"8224","DENND6B"
"8225","PPP3R1"
"8226","ZNF407-AS1"
"8227","ENG"
"8228","REPS1"
"8229","AMMECR1"
"8230","DNAJC16"
"8231","OXSR1"
"8232","ATP6V0A2"
"8233","USP16"
"8234","ABCD4"
"8235","MAPK7"
"8236","TMEM59"
"8237","CTDP1"
"8238","LAMTOR3"
"8239","ELAPOR2"
"8240","USP31"
"8241","ZNF350-AS1"
"8242","ST3GAL2"
"8243","IQCG"
"8244","MRPL4"
"8245","MTMR14"
"8246","NECTIN1"
"8247","CDK7"
"8248","DNAJC2"
"8249","PKIA"
"8250","CEP78"
"8251","ADORA2B"
"8252","TRAF3IP2-AS1"
"8253","TBC1D13"
"8254","GPT"
"8255","AGPAT5"
"8256","RAD51D"
"8257","SV2A"
"8258","AK6"
"8259","MXI1"
"8260","TDRKH"
"8261","MAGOH"
"8262","PRKAG2"
"8263","LINC00662"
"8264","FABP5P3"
"8265","GTF2E2"
"8266","UBAP1"
"8267","MED11"
"8268","MARCHF2"
"8269","CCDC102A"
"8270","PKD1P4"
"8271","STK38L"
"8272","AHR"
"8273","CRCP"
"8274","TMEM50B"
"8275","MOB1B"
"8276","TPBG"
"8277","SNX7"
"8278","ZCCHC17"
"8279","CCNE2"
"8280","EP300"
"8281","ESAM"
"8282","MAIP1"
"8283","FADD"
"8284","ETS1"
"8285","LLGL2"
"8286","PKD1P3"
"8287","SYT12"
"8288","NPIPB6"
"8289","GMEB1"
"8290","EIF4ENIF1"
"8291","ZNF429"
"8292","LGALS8"
"8293","LOC729998"
"8294","CRIP1"
"8295","ABHD1"
"8296","GPR180"
"8297","EYA3"
"8298","GNG5"
"8299","CX3CL1"
"8300","PLCG1-AS1"
"8301","TRAPPC10"
"8302","LIN54"
"8303","ZNF701"
"8304","QRICH2"
"8305","C2orf72"
"8306","RNPC3"
"8307","SCRN3"
"8308","SCUBE3"
"8309","COX14"
"8310","PHLPP2"
"8311","TMEM262"
"8312","KMT5C"
"8313","FANCF"
"8314","ORC2"
"8315","ELF2"
"8316","REV1"
"8317","CBR4"
"8318","C18orf21"
"8319","CYP1B1"
"8320","EXOSC1"
"8321","DENND5B-AS1"
"8322","RNF214"
"8323","POF1B"
"8324","RAB40C"
"8325","RPS3AP6"
"8326","ZBTB4"
"8327","ILF3-DT"
"8328","ECHDC2"
"8329","LINC01843"
"8330","C1orf50"
"8331","RBM6"
"8332","OAS3"
"8333","SPTBN5"
"8334","EFNB2"
"8335","UBALD2"
"8336","EP400P1"
"8337","FEN1"
"8338","LNX2"
"8339","UNC13D"
"8340","TTC8"
"8341","PRMT6"
"8342","ARMC8"
"8343","ANKRD24"
"8344","TMEM80"
"8345","ARFGAP3"
"8346","SEMA4G"
"8347","ARID4A"
"8348","NDUFA11"
"8349","EPC2"
"8350","CNOT4"
"8351","B3GNT2"
"8352","RNF169"
"8353","BSCL2"
"8354","AGO4"
"8355","FOXA1"
"8356","GPR153"
"8357","MYO15B"
"8358","TEF"
"8359","NAT8L"
"8360","LOC642361"
"8361","PCDHGA2"
"8362","MTF2"
"8363","PVT1"
"8364","LMBRD2"
"8365","ZDHHC17"
"8366","TTC9"
"8367","CHST10"
"8368","SEH1L"
"8369","CPM"
"8370","TWSG1"
"8371","GMPPA"
"8372","SENP2"
"8373","RRAGD"
"8374","WASF1"
"8375","RNF138"
"8376","ALOX12P2"
"8377","FBXO42"
"8378","RTEL1-TNFRSF6B"
"8379","PAK1IP1"
"8380","PROSER2-AS1"
"8381","ZYG11B"
"8382","SHQ1"
"8383","SP100"
"8384","ZBTB42"
"8385","LRCH3"
"8386","SMIM30"
"8387","TYMP"
"8388","SUOX"
"8389","SULF2"
"8390","STARD13-AS"
"8391","RRP15"
"8392","RAP2A"
"8393","RPA2"
"8394","NPC1"
"8395","ACSM3"
"8396","GACAT2"
"8397","TTLL3"
"8398","RINT1"
"8399","ZFP36L2"
"8400","SAMD5"
"8401","SERTAD3"
"8402","SAMD10"
"8403","TSSK5P"
"8404","DANT2"
"8405","UHRF2"
"8406","FAM210A"
"8407","AP4E1"
"8408","PIGM"
"8409","MACO1"
"8410","CBR3-AS1"
"8411","EMSY"
"8412","DSCC1"
"8413","LOC100289361"
"8414","HEATR5B"
"8415","SRRM2-AS1"
"8416","AKAP9"
"8417","ZNF32"
"8418","ZWINT"
"8419","DNHD1"
"8420","TMEM161A"
"8421","LRRC75B"
"8422","FAHD1"
"8423","MUC5B"
"8424","FBXO25"
"8425","ZNRD2"
"8426","MARK4"
"8427","NDUFA12"
"8428","SAMD11"
"8429","FAM149A"
"8430","PCDH19"
"8431","DCAKD"
"8432","MTM1"
"8433","KAT14"
"8434","PSMD6-AS2"
"8435","ZEB1-AS1"
"8436","USH1C"
"8437","DSN1"
"8438","RPLP0P6"
"8439","SPDYE6"
"8440","VWA5B2"
"8441","AP3B2"
"8442","CIITA"
"8443","LDLRAP1"
"8444","LCA5"
"8445","TNK2"
"8446","RPL10P16"
"8447","STAM2"
"8448","ZNF107"
"8449","VNN1"
"8450","SFR1"
"8451","TRIB2"
"8452","GPALPP1"
"8453","GSTT2B"
"8454","LSM12"
"8455","ADSS1"
"8456","ZNF416"
"8457","AGTR1"
"8458","MEX3A"
"8459","AFG3L1P"
"8460","UFSP1"
"8461","HELQ"
"8462","RBM27"
"8463","LINC-PINT"
"8464","PCDHGB4"
"8465","PFKFB2"
"8466","FSBP"
"8467","DGUOK-AS1"
"8468","SLC35A3"
"8469","ADAM8"
"8470","XRRA1"
"8471","STAM"
"8472","TMEM229B"
"8473","PLCL2"
"8474","SCARNA9"
"8475","WFIKKN1"
"8476","WDR89"
"8477","MED7"
"8478","ZNF154"
"8479","TRIM69"
"8480","LZIC"
"8481","SLC39A10"
"8482","MOSPD2"
"8483","CASP6"
"8484","CRELD1"
"8485","ERN1"
"8486","HDAC9"
"8487","FZD4"
"8488","BRWD1"
"8489","BSPRY"
"8490","MTG1"
"8491","MTLN"
"8492","MTX2"
"8493","LOC399900"
"8494","SMIM4"
"8495","PIANP"
"8496","PGM2"
"8497","CCDC34"
"8498","PCDHGA9"
"8499","METTL16"
"8500","ZNF821"
"8501","SERINC5"
"8502","MCAT"
"8503","RPL17"
"8504","C9orf64"
"8505","LINC01559"
"8506","ADGRB2"
"8507","PKIG"
"8508","TMEM218"
"8509","ZNF714"
"8510","RNF224"
"8511","SPATA25"
"8512","FAM71E1"
"8513","GPATCH1"
"8514","GALK1"
"8515","TMEM59L"
"8516","BDNF"
"8517","ZNF681"
"8518","MITD1"
"8519","RXYLT1-AS1"
"8520","SRP72P2"
"8521","ZFX"
"8522","VCPKMT"
"8523","LINC02236"
"8524","FBXO8"
"8525","C1QTNF1"
"8526","CENPQ"
"8527","RPL23AP42"
"8528","PABPC1L"
"8529","NUDT6"
"8530","CEP126"
"8531","C8G"
"8532","PET100"
"8533","ZNF354B"
"8534","ARHGEF3"
"8535","ZNF445"
"8536","PRELID3A"
"8537","KPTN"
"8538","FIP1L1"
"8539","HDAC4-AS1"
"8540","ERMAP"
"8541","RNF144B"
"8542","SLFN11"
"8543","LOC731157"
"8544","SMYD4"
"8545","TNFRSF11A"
"8546","USP46"
"8547","KLHL8"
"8548","C11orf54"
"8549","CEP85"
"8550","RNU4-2"
"8551","CBLN3"
"8552","SLC40A1"
"8553","ZNF789"
"8554","ARHGAP4"
"8555","LINC00476"
"8556","CCDC181"
"8557","SLC24A5"
"8558","LINC00106"
"8559","CFAP126"
"8560","HIBCH"
"8561","EHHADH"
"8562","RFFL"
"8563","NAPSB"
"8564","MAPK8IP2"
"8565","GPR182"
"8566","EML5"
"8567","KIAA2026"
"8568","CD40"
"8569","MDM1"
"8570","TET2"
"8571","ELL"
"8572","ZNF710-AS1"
"8573","LOC730101"
"8574","TMEM267"
"8575","TFB1M"
"8576","TAB1"
"8577","GNE"
"8578","ARF4-AS1"
"8579","INTS13"
"8580","ELMO3"
"8581","EZH1"
"8582","CYP20A1"
"8583","DNLZ"
"8584","ALG6"
"8585","OSTF1"
"8586","TSSK6"
"8587","ZNF814"
"8588","CDS1"
"8589","PCGF6"
"8590","QRSL1"
"8591","GPIHBP1"
"8592","LOC100419318"
"8593","ERI1"
"8594","CRPPA"
"8595","SNPH"
"8596","AXIN2"
"8597","TRIM74"
"8598","TBC1D8B"
"8599","SRFBP1"
"8600","KLHL24"
"8601","RCL1"
"8602","C17orf98"
"8603","ULK4"
"8604","EEF1B2P3"
"8605","NUDT2"
"8606","RNF217"
"8607","SANBR"
"8608","ZFP62"
"8609","LOC105376805"
"8610","KLHL17"
"8611","FBF1"
"8612","GLUL"
"8613","TOGARAM1"
"8614","TRNAU1AP"
"8615","NR2C1"
"8616","TTC21A"
"8617","RNF121"
"8618","DLEC1"
"8619","ADAMTS17"
"8620","ACVRL1"
"8621","GFOD2"
"8622","ZC3H12C"
"8623","ATOH8"
"8624","DUSP19"
"8625","GBAP1"
"8626","LOC101927377"
"8627","RPL6P10"
"8628","RMND1"
"8629","SPOPL"
"8630","SLC18B1"
"8631","MIR302CHG"
"8632","TH2LCRR"
"8633","TMEM60"
"8634","MIR4710"
"8635","RPL31P52"
"8636","AK4"
"8637","CHAC1"
"8638","LACTB2-AS1"
"8639","RPL13P12"
"8640","ZNF674-AS1"
"8641","DBT"
"8642","TMEM161B"
"8643","STYX"
"8644","PKD2L2"
"8645","EXOSC9"
"8646","SLC22A18AS"
"8647","FSD1L"
"8648","WIPI1"
"8649","RPS15P4"
"8650","TTC30B"
"8651","RPL15P3"
"8652","MCCD1"
"8653","RPL23AP25"
"8654","RRP7BP"
"8655","PHACTR4"
"8656","LINC02828"
"8657","SMG1P5"
"8658","LOC100130664"
"8659","PRSS16"
"8660","LPXN"
"8661","PARP16"
"8662","DCLRE1C"
"8663","SLC22A15"
"8664","RBM45"
"8665","NPHP3-AS1"
"8666","MRPL46"
"8667","LRFN3"
"8668","OGFOD2"
"8669","CENPP"
"8670","BMP2K"
"8671","PGAP3"
"8672","TAS2R18P"
"8673","CCDC121"
"8674","ZMYM1"
"8675","SAYSD1"
"8676","CNPY2"
"8677","TEX22"
"8678","ACCS"
"8679","MAPK6-DT"
"8680","CAAP1"
"8681","IL15"
"8682","USP6"
"8683","TRIM17"
"8684","TAF1B"
"8685","TMEM217"
"8686","PHETA2"
"8687","BCL11A"
"8688","MUC6"
"8689","ASIC3"
"8690","TGFBR3L"
"8691","MED26"
"8692","NEXN"
"8693","TBC1D24"
"8694","TMEM213"
"8695","CDADC1"
"8696","B4GALT6"
"8697","HCRTR1"
"8698","FOXP4-AS1"
"8699","PMP22"
"8700","PTPN7"
"8701","PRR5L"
"8702","ZNF736"
"8703","RPSAP47"
"8704","ZNF484"
"8705","RAVER2"
"8706","GSTT2"
"8707","EXOC3-AS1"
"8708","DCBLD1"
"8709","CASP4"
"8710","CDKN2AIP"
"8711","LOC105371789"
"8712","SEPTIN9-DT"
"8713","CBR3"
"8714","MORN4"
"8715","HSF4"
"8716","PNPLA8"
"8717","LOC145783"
"8718","PTBP2"
"8719","ZNF248"
"8720","LINC01023"
"8721","APOBR"
"8722","H4C2"
"8723","LINC01547"
"8724","AGAP2-AS1"
"8725","MIR5189"
"8726","LOC100506688"
"8727","TLR6"
"8728","LIN37"
"8729","GPAM"
"8730","BCORL1"
"8731","CD2BP2-DT"
"8732","FLRT3"
"8733","SMG1P1"
"8734","PSORS1C1"
"8735","HLA-DMA"
"8736","ZNF180"
"8737","ZBTB49"
"8738","MTND4P26"
"8739","GINS3"
"8740","MIR3153"
"8741","SRXN1"
"8742","HMGN3-AS1"
"8743","RPS3AP26"
"8744","PSMG3-AS1"
"8745","ZNF433"
"8746","LOC344967"
"8747","FER1L4"
"8748","USP45"
"8749","SETMAR"
"8750","SYCE2"
"8751","ELMOD2"
"8752","DHH"
"8753","ACYP2"
"8754","ASPDH"
"8755","TAS2R3"
"8756","GK5"
"8757","C19orf81"
"8758","MIR4512"
"8759","CLN8-AS1"
"8760","TIMM9"
"8761","TTLL13P"
"8762","ITGAE"
"8763","GCNT7"
"8764","FRG2"
"8765","RPL3P6"
"8766","RNU1-1"
"8767","ZNF687-AS1"
"8768","TCAP"
"8769","CNDP1"
"8770","KRT18P7"
"8771","ARPC1A"
"8772","LOC102031319"
"8773","EMP3"
"8774","CEBPB-AS1"
"8775","PNPLA3"
"8776","CHST7"
"8777","PAWRP2"
"8778","RNU6-7"
"8779","ZBTB32"
"8780","IFT74"
"8781","RORA"
"8782","SYP"
"8783","KRBA2"
"8784","ZNF69"
"8785","IFFO2"
"8786","TUBD1"
"8787","LINC00174"
"8788","RNU6-2"
"8789","MIR378D2HG"
"8790","LIPH"
"8791","DDX19B"
"8792","PRRT3"
"8793","SNRPN"
"8794","PRR5"
"8795","PRR15"
"8796","PLAC8L1"
"8797","PITPNM2-AS1"
"8798","RPL13AP6"
"8799","CYS1"
"8800","ATAD5"
"8801","TIGD1"
"8802","PLAG1"
"8803","PDSS1"
"8804","PDXDC2P"
"8805","LOC100887072"
"8806","TLR1"
"8807","CNPY4"
"8808","BCAR3"
"8809","GAPDHS"
"8810","C22orf15"
"8811","BMP4"
"8812","GHRL"
"8813","PEX3"
"8814","FAM83C-AS1"
"8815","DSTNP3"
"8816","DTX4"
"8817","CEP19"
"8818","SLC27A2"
"8819","LOC105375095"
"8820","GPAT3"
"8821","MANCR"
"8822","MTX1P1"
"8823","IBA57-DT"
"8824","SNORD17"
"8825","ASB14"
"8826","RNU4-1"
"8827","CEP97"
"8828","MON1A"
"8829","LOC102724684"
"8830","PCDHAC2"
"8831","LHX2"
"8832","LOC257396"
"8833","PIPOX"
"8834","URB1-AS1"
"8835","TAGLN"
"8836","ZNF324"
"8837","SCAMP1-AS1"
"8838","DLL3"
"8839","SPAG4"
"8840","LRP11"
"8841","FAM83C"
"8842","NPIPB12"
"8843","TMEM121"
"8844","SNURF"
"8845","HASPIN"
"8846","DENND6A-DT"
"8847","LIN28A"
"8848","PIAS2"
"8849","ZBTB46"
"8850","RNU1-27P"
"8851","PHYHIPL"
"8852","RASA2"
"8853","BCL6B"
"8854","TMEM106A"
"8855","RPS15AP11"
"8856","ADGRF3"
"8857","ANKS1B"
"8858","RGS17"
"8859","MAGT1"
"8860","SLC16A5"
"8861","RPL27AP6"
"8862","ZNF586"
"8863","GAS2"
"8864","RPL7P9"
"8865","CCDC116"
