"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","symbol","entrez"
"6182","ENSG00000175322",71.2756796639042,-1.09909554724748,0.379440314430628,0.00165247975820737,0.00361716832035272,"ZNF519","162655"
"6183","ENSG00000231636",5.54320381986617,3.09416439618098,1.53102250788373,0.00165280712244283,0.00361756204641757,"AGBL5-AS1","100874031"
"6184","ENSG00000260941",6.07314413471092,2.89170149878657,1.3509425751073,0.00165915059133504,0.00362982664826282,"LINC00622","644242"
"6185","ENSG00000233975",3.99050334875902,3.16841794994087,1.63929598913806,0.00167813336132265,0.00366873847519037,"LINC02574","111216282"
"6186","ENSG00000174137",40.569413606391,-1.14656727103524,0.399919685210437,0.00168093993166095,0.00367421920540487,"FAM53A","152877"
"6187","ENSG00000101230",14.95974258006,-2.00059741061379,0.820089565854121,0.00171243403214288,0.00373939365263251,"ISM1","140862"
"6188","ENSG00000272693",63.1810291013902,1.02548253671952,0.351153999349724,0.00171601451809425,0.00374687866868136,"LOC441242","441242"
"6189","ENSG00000165949",20.4718124772266,1.80114816393418,0.715954677325392,0.00173493083816114,0.00378582283519379,"IFI27","3429"
"6190","ENSG00000261678",10.0680634644803,2.23442242445362,0.949579659422794,0.00173820351022791,0.00379195210311838,"SCRT1","83482"
"6191","ENSG00000256040",9.04210772775534,-2.5500347371432,1.13284466222204,0.0017404703301989,0.00379622194653521,"PAPPA-AS1","493913"
"6192","ENSG00000180209",10.4262444049696,2.50766250962766,1.11248484963188,0.00179033429051514,0.00389735769445859,"MYLPF","29895"
"6193","ENSG00000115604",22.1569836550653,-1.68840736818074,0.661138557815166,0.00180642468291124,0.00392994307235799,"IL18R1","8809"
"6194","ENSG00000152049",6.38816020562445,2.87875846417763,1.3662529002793,0.0018073058625712,0.00393151138725356,"KCNE4","23704"
"6195","ENSG00000269855",6.39051878388225,2.90392176708611,1.38727055200233,0.00181153277178063,0.00394000747481275,"RNF225","646862"
"6196","ENSG00000264500",14.2556476460248,1.81180214648825,0.726058436103497,0.00181640075210648,0.00394989460474472,"MIR3124","100422879"
"6197","ENSG00000232021",13.1506455150932,-1.9096664697181,0.778420668495997,0.00182237408587653,0.00396183027870001,"LEF1-AS1","641518"
"6198","ENSG00000178127",19.32010772675,1.56532668651492,0.599318123881915,0.00182605555973016,0.00396913015894201,"NDUFV2","4729"
"6199","ENSG00000266192",5.62646743217248,-2.98293870273872,1.46107304034939,0.00183424689280826,0.00398516906191056,"MIR1260B","100422991"
"6200","ENSG00000229140",6.96833244575364,-2.80301648258492,1.31441521136776,0.00184554132099006,0.00400935269972748,"CCDC26","137196"
"6201","ENSG00000165309",6.00844787818395,-3.00230864216054,1.482867300323,0.00184787950286145,0.00401407674844413,"ARMC3","219681"
"6202","ENSG00000137752",19.8690602795545,1.5718338260163,0.604404382095956,0.0018688406635083,0.0040574537446993,"CASP1","834"
"6203","ENSG00000258099",26.574612237382,1.40214605629953,0.52090172562872,0.00187251387122255,0.00406506883691586,"ATXN2-AS","102723619"
"6204","ENSG00000266010",27.1700500459724,1.45924661638371,0.548884093284415,0.00188174470758385,0.00408402375390754,"GATA6-AS1","100128893"
"6205","ENSG00000146666",19.3736229206361,-1.58248001684653,0.610483975298229,0.00188513730082278,0.00409066288394942,"LINC00525","84847"
"6206","ENSG00000136002",38.6975530425486,-1.27319799178834,0.46141986652227,0.00189764426404272,0.00411561772607442,"ARHGEF4","50649"
"6207","ENSG00000237101",37.7656782374068,-1.32663526218731,0.486437496860444,0.00191060912815397,0.00414153867310936,"LOC101927164","101927164"
"6208","ENSG00000178343",5.76589957533697,-2.97589707060847,1.47366716720649,0.00192711478440562,0.00417436583212193,"SHISA3","152573"
"6209","ENSG00000070759",30.4098169822407,-1.24185068575945,0.448279391229404,0.00193481172694741,0.0041895583320243,"TESK2","10420"
"6210","ENSG00000199488",4.12739380615878,-3.07282815780537,1.58770283144742,0.00193757608697086,0.00419480348531506,"RNU1-70P","107105264"
"6211","ENSG00000142182",3.67335119840213,3.09998455509329,1.63072387967377,0.00194197034680716,0.00420394586903258,"DNMT3L","29947"
"6212","ENSG00000188000",9.81330051035737,2.45694190898166,1.09921500240264,0.00196538505173886,0.00425238171877197,"OR7D2","162998"
"6213","ENSG00000078725",4.20428901382025,-3.0683990736588,1.59577502442358,0.00198377044281991,0.00429064705917495,"BRINP1","1620"
"6214","ENSG00000080561",54.4760714251885,-1.03001409785913,0.358697203076621,0.00198759282359965,0.00429701976063717,"MID2","11043"
"6215","ENSG00000209042",3.55241682210986,3.08406962699885,1.62303349141042,0.00199316795945759,0.00430831325827234,"SNORD12C","26765"
"6216","ENSG00000111254",25.873166958578,-1.46405676414961,0.555392089453613,0.0019960042824754,0.00431406389110629,"AKAP3","10566"
"6217","ENSG00000243406",13.4666299354627,2.08820053115003,0.888868821905346,0.00202141227826377,0.0043659016334075,"MRPS31P5","100887750"
"6218","ENSG00000015520",36.1587878553371,-1.17438527761296,0.420688611030498,0.00202786279596306,0.00437849263267933,"NPC1L1","29881"
"6219","ENSG00000196421",29.6224321799251,1.30215019414872,0.478708217149404,0.00203415815757258,0.00439072402805445,"C20orf204","284739"
"6220","ENSG00000118514",10.9891994252573,2.00160201111428,0.841494550597839,0.00203631185477412,0.00439498599630807,"ALDH8A1","64577"
"6221","ENSG00000207611",7.08164401803609,2.52046396992373,1.14605665710606,0.00203910155416587,0.00440061978170051,"MIR149","406941"
"6222","ENSG00000203942",7.97926013241041,2.58137102211523,1.18724417030818,0.00205637247228228,0.00443672129025928,"C10orf62","414157"
"6223","ENSG00000131037",6.55599507457056,2.65734566847475,1.24070721720298,0.00207581096516718,0.00447629818381004,"EPS8L1","54869"
"6224","ENSG00000138336",51.7925216534987,-1.15499422544874,0.413407607554246,0.00207865146704908,0.00448202940943409,"TET1","80312"
"6225","ENSG00000277157",3.41251728261924,3.05936492885037,1.61513895129978,0.00208639175329756,0.00449753300519682,"H4C4","8360"
"6226","ENSG00000225499",3.39086461360199,3.0568708096235,1.61390990975019,0.0020947029588458,0.00451465548959674,"RPL15P4","100129921"
"6227","ENSG00000100156",11.3997285496363,-1.96812864827261,0.826561334450704,0.00209727348903403,0.00451940141148636,"SLC16A8","23539"
"6228","ENSG00000154263",8.64143729721409,-2.27865332563119,1.00521287630795,0.0021163263868459,0.00455805561030641,"ABCA10","10349"
"6229","ENSG00000177875",9.25514302622689,2.25445046546295,0.991743911442998,0.00212666787159672,0.00457952439742343,"CCDC184","387856"
"6230","ENSG00000160097",11.1968347190408,2.04332463339107,0.871328663471783,0.00214177241694348,0.00461083578253074,"FNDC5","252995"
"6231","ENSG00000248668",21.1991845649524,-1.72681826599951,0.698484784672724,0.0021721229650679,0.00467002629419884,"OXCT1-AS1","100874002"
"6232","ENSG00000080293",7.73925875869699,-2.56563130336753,1.1911196221645,0.00219279651756558,0.00471323461452379,"SCTR","6344"
"6233","ENSG00000226979",11.0705930845829,1.98454887827101,0.841317214306148,0.00219350925319846,0.00471435343964237,"LTA","4049"
"6234","ENSG00000243056",22.9061187573066,1.44436112845453,0.552598338823389,0.00220110898894166,0.00472944372945878,"EIF4EBP3","8637"
"6235","ENSG00000183423",5.16473148970472,2.97728674452536,1.53627279198258,0.00220864778746119,0.00474439519031885,"LRIT3","345193"
"6236","ENSG00000140538",116.76315849561,-2.92781102321267,1.48912419241106,0.00224865395403043,0.00482568339579179,"NTRK3","4916"
"6237","ENSG00000270923",3.49778420577876,3.03450108415433,1.62818600377349,0.0022491633181889,0.00482635421742951,"TAS2R6P","448990"
"6238","ENSG00000007062",12.1055062552107,-1.92017920496152,0.808359993935089,0.00224976099300989,0.00482658096720583,"PROM1","8842"
"6239","ENSG00000224855",55.4956658044645,-1.08589473061456,0.387796391726051,0.00227602984625174,0.00488101635385297,"OPA1-AS1","100873941"
"6240","ENSG00000002746",6.11715729919767,-2.93929754145439,1.51048580771137,0.00229329605441648,0.00491675457400988,"HECW1","23072"
"6241","ENSG00000249709",12.1426011069405,1.84193968981978,0.768289628515104,0.00231902633805493,0.0049671433930201,"ZNF564","163050"
"6242","ENSG00000160882",3.45582262065372,3.02040093959601,1.62798939372472,0.00232230193728367,0.00497372507996478,"CYP11B1","1584"
"6243","ENSG00000237819",24.8446712259546,-1.39620272702321,0.532667657123638,0.00233115186971106,0.00499137162011376,"CDK6-AS1","101927497"
"6244","ENSG00000170498",43.047210372368,1.08114721638637,0.386873638763943,0.00233242442791052,0.00499366043500011,"KISS1","3814"
"6245","ENSG00000120937",4.72972590035561,2.93353019771078,1.51491839084585,0.00234717669842738,0.00502129985890347,"NPPB","4879"
"6246","ENSG00000182870",4.77758818599179,2.93150852976301,1.51543233312848,0.00236110771435775,0.00504890051526177,"GALNT9","50614"
"6247","ENSG00000262209",26.2888322218032,1.41408724478371,0.543048193619681,0.00238003334122137,0.00508538006447743,"PCDHGB3","56102"
"6248","ENSG00000135447",4.07137273680068,-2.99269582072572,1.60233971322621,0.00238811226455696,0.00510130896296712,"PPP1R1A","5502"
"6249","ENSG00000113205",27.0292468828642,1.27411877695712,0.475223028468175,0.00239542302328535,0.00511558907201739,"PCDHB3","56132"
"6250","ENSG00000106789",77.7516743969264,-1.0993364435458,0.396004485391223,0.00239847132480319,0.00512165298480306,"CORO2A","7464"
"6251","ENSG00000110025",11.7940431754924,2.22189505969453,0.993231450919479,0.00241700724093026,0.00515809071593984,"SNX15","29907"
"6252","ENSG00000265462",3.35771373362141,3.0006560577369,1.62440886107176,0.00241818482705705,0.00515970589414773,"MIR3680-1","100500917"
"6253","ENSG00000244607",6.29140800927395,2.81360151331938,1.40800741472356,0.00242610393348893,0.00517525232011506,"CCDC13","152206"
"6254","ENSG00000106624",3.51943687479601,3.0031596382409,1.63711078218867,0.00244333836701787,0.00521020345399473,"AEBP1","165"
"6255","ENSG00000172215",6.21212455384701,2.80007458750638,1.3985690913615,0.00244455420656244,0.00521234295612944,"CXCR6","10663"
"6256","ENSG00000269896",18.7328387150743,-1.51217373289443,0.595505705576398,0.00245240236659638,0.00522680507868522,"LOC100129534","100129534"
"6257","ENSG00000164509",17.4300846787697,-1.93562400563789,0.827826903277466,0.00245426270821462,0.00523031553083501,"IL31RA","133396"
"6258","ENSG00000183091",21.5608923004188,-1.44062155062325,0.558829259266019,0.00245863473306606,0.00523831890211473,"NEB","4703"
"6259","ENSG00000136383",33.2886299369429,-1.24800057477365,0.464868687483401,0.00247619919086032,0.00527385702971788,"ALPK3","57538"
"6260","ENSG00000183154",33.4955543732768,-1.15733549234983,0.423753560084881,0.002503277647935,0.00532921542148266,"LOC102723701","102723701"
"6261","ENSG00000055813",21.7717703222502,-1.42137694475304,0.551256389014074,0.00253316839372234,0.00539004261237336,"CCDC85A","114800"
"6262","ENSG00000084628",9.64401086574193,-2.34675164706415,1.07975701294949,0.00254609863228132,0.00541520648230697,"NKAIN1","79570"
"6263","ENSG00000180596",55.4868546758696,1.0198382384077,0.364986803234838,0.00256271892239778,0.00544913801557437,"H2BC4","8347"
"6264","ENSG00000171126",30.9986701358198,1.3543340103496,0.51853978455498,0.00256768901982059,0.00545828640918181,"KCNG3","170850"
"6265","ENSG00000155816",19.1436742171758,-1.56897514992048,0.629677510249558,0.00257611350305948,0.00547524574432755,"FMN2","56776"
"6266","ENSG00000116668",43.0603826758953,-1.11076951668145,0.404460837910024,0.00257740751511688,0.00547752136931564,"SWT1","54823"
"6267","ENSG00000172361",41.4475170463092,1.06911208335581,0.386504676521619,0.00259102985921961,0.00550456382477951,"CFAP53","220136"
"6268","ENSG00000171885",5.28964928336397,-2.851125769923,1.47014324670314,0.00259341988151167,0.00550916416367891,"AQP4","361"
"6269","ENSG00000114786",5.77034863380298,2.74583220228898,1.37403836860042,0.00261468720034424,0.00555145714706053,"ABHD14A-ACY1","100526760"
"6270","ENSG00000225171",3.31575214849637,2.96792790340152,1.62824434942638,0.00261846673247648,0.00555900056673163,"DUTP6","100873912"
"6271","ENSG00000261371",32.0511377394369,-1.38436921353375,0.53505496254773,0.00262319260200902,0.00556806966243835,"PECAM1","5175"
"6272","ENSG00000164989",15.5725305148794,-1.80488065574105,0.76188808501212,0.00263144355627587,0.00558365049786126,"CCDC171","203238"
"6273","ENSG00000168802",34.442041586625,1.33386951683132,0.510313441970624,0.00264115706908826,0.00560377676760621,"CHTF8","54921"
"6274","ENSG00000264947",3.32590660655027,2.96425498666822,1.62992333415074,0.00264595001332955,0.00561346042530351,"MIR3181","100422972"
"6275","ENSG00000175544",3.47747528967096,2.96921305763746,1.64121061535291,0.00265180592016233,0.0056239380720987,"CABP4","57010"
"6276","ENSG00000236444",4.82089352402628,2.89326877238218,1.52920794887854,0.00265912697364306,0.00563800201266798,"UBE2L5","171222"
"6277","ENSG00000100583",28.2420260149235,-1.34497422690165,0.516471621693253,0.00266669995027909,0.00565210418946555,"SAMD15","161394"
"6278","ENSG00000094755",3.99405896643592,-2.94710330684037,1.60813102585315,0.00267416109504529,0.00566547025811313,"GABRP","2568"
"6279","ENSG00000259540",8.98593739494595,2.10648842809393,0.940470776696649,0.00268349717768666,0.00568279530971515,"LOC102723335","102723335"
"6280","ENSG00000111783",5.34903445602758,-2.84492788846212,1.47887683799505,0.00268650939160856,0.00568868305689228,"RFX4","5992"
"6281","ENSG00000187475",3.50928241674211,2.964532159749,1.64476214327841,0.00269084627661483,0.00569737453613017,"H1-6","3010"
"6282","ENSG00000149609",40.9942614883155,1.15758652906536,0.427679051805483,0.0026919449900615,0.00569920887106072,"C20orf144","128864"
"6283","ENSG00000101695",24.2554650580661,-1.45151536299605,0.571480436137215,0.0026957449895054,0.00570676138076979,"RNF125","54941"
"6284","ENSG00000232352",33.0646269418294,1.22831691620218,0.460653067591601,0.00269947698518006,0.00571416863860458,"SEMA3B-AS1","101928931"
"6285","ENSG00000225131",16.1184094216892,1.66693827241935,0.687822700619737,0.00271098083264355,0.0057370342435072,"PSME2P2","338099"
"6286","ENSG00000179399",3.89931646396703,-2.93609144795783,1.60119857982826,0.00271598364408169,0.00574464736446978,"GPC5","2262"
"6287","ENSG00000236311",3.30694144335191,2.95184668490745,1.63099520933444,0.00272517500600003,0.0057630942724748,"TLX1NB","100038246"
"6288","ENSG00000237489",21.6255258324208,-1.38451041887965,0.538700162474117,0.00275653518207526,0.00582639938045157,"C10orf143","387723"
"6289","ENSG00000271614",48.1605492542342,1.17125612299186,0.435373791033007,0.00276436169139037,0.00584143182603012,"ATP2B1-AS1","338758"
"6290","ENSG00000100253",5.05738726497305,2.89021089521796,1.55051962522889,0.00278616825301992,0.00588599041703873,"MIOX","55586"
"6291","ENSG00000150637",3.64567178112471,-2.91288176754193,1.58424237580181,0.00279416178960703,0.00590033630767901,"CD226","10666"
"6292","ENSG00000155158",15.45555666492,-1.70611160694734,0.713878784261747,0.00282286646422585,0.00595736067527683,"TTC39B","158219"
"6293","ENSG00000183570",8.01938362593373,-2.35774881733704,1.10754823872211,0.00282450556385701,0.00596030697450924,"PCBP3","54039"
"6294","ENSG00000201457",7.02582564368991,2.42480627752646,1.15384279126098,0.00284038548218583,0.00599006564013951,"SNORA55","677834"
"6295","ENSG00000233725",11.0913595428224,-1.92634843546372,0.841620554751409,0.00284380541621957,0.00599587513484203,"NRAD1","121838"
"6296","ENSG00000230356",5.41520998343958,-2.82817496479701,1.48904626970406,0.00286161445605359,0.00603238657186304,"NCAPD2P1","100421175"
"6297","ENSG00000111644",13.960581116519,2.00371437274823,0.889240461448065,0.00287810425682167,0.00606454150404339,"ACRBP","84519"
"6298","ENSG00000035664",16.112346604114,-1.87676967244585,0.814684700258321,0.00289123326509088,0.00608906734440013,"DAPK2","23604"
"6299","ENSG00000187186",18.0432189983821,1.64397324935682,0.681562351518341,0.00289195588897469,0.00609006629079439,"LOC730098","730098"
"6300","ENSG00000257711",3.66121666934594,-2.89762526183179,1.59049278732147,0.00292155251829603,0.00614764229720717,"LOC100505978","100505978"
"6301","ENSG00000134538",3.59162294482435,-2.89215836437703,1.58444594749121,0.00293208051616315,0.00616767914407664,"SLCO1B1","10599"
"6302","ENSG00000236790",7.72174872369912,-2.51318045670031,1.22613664091609,0.00295839746860911,0.00622090318180517,"LINC00299","339789"
"6303","ENSG00000113525",3.58305112893829,2.9274285661074,1.65824591956895,0.00296662854071523,0.00623607286751136,"IL5","3567"
"6304","ENSG00000197893",48.3170990268381,-1.19732342647289,0.451713772678692,0.00297624258287496,0.00625521009684441,"NRAP","4892"
"6305","ENSG00000266124",11.9359476133323,1.94431519061844,0.861623220068386,0.00304413894654396,0.00639462109814009,"MIR5587","100847028"
"6306","ENSG00000272034",8.66733764096712,2.284761497661,1.07513341648908,0.00305334972397584,0.00641232200359238,"SNORD14A","26822"
"6307","ENSG00000171847",15.6216041131374,1.65225474078558,0.692105742484333,0.00306345816515786,0.00643079753653088,"FAM90A1","55138"
"6308","ENSG00000267871",18.1341370258398,1.94997803787837,0.866113535011163,0.00306771500547878,0.00643863134856906,"ZNF460-AS1","105372476"
"6309","ENSG00000253428",21.936637548673,-1.39806746584727,0.554165119084248,0.00308633029213544,0.00647437761505354,"LINC01942","105377736"
"6310","ENSG00000205869",17.3050207460282,1.50165504355818,0.60937854211963,0.00308777235574379,0.00647621731995974,"KRTAP5-1","387264"
"6311","ENSG00000158859",3.28394502142523,2.89787757910007,1.64053921554756,0.0031126713853237,0.00652628578114502,"ADAMTS4","9507"
"6312","ENSG00000130962",44.3160590621845,1.00496737720005,0.367283905083773,0.00312138501142484,0.00654175939290927,"PRRG1","5638"
"6313","ENSG00000124507",27.9810987126044,-1.4116861263057,0.562276815864722,0.00312489580486567,0.00654743886946354,"PACSIN1","29993"
"6314","ENSG00000266075",3.23677935732914,2.89203922933339,1.63560024692617,0.00313675410055935,0.00657004123964196,"RN7SL574P","106481079"
"6315","ENSG00000235169",28.1427253188855,-1.32851545611775,0.52011272835815,0.00316357405178803,0.0066228218477471,"SMIM1","388588"
"6316","ENSG00000198838",17.2532404424283,-1.71864911067347,0.735109422515116,0.00320742506379825,0.00670718002726401,"RYR3","6263"
"6317","ENSG00000269226",11.4200289654938,1.90053115078419,0.8438288766569,0.00323692104160943,0.00676597600030293,"TMSB15B","286527"
"6318","ENSG00000187783",8.57360249723197,-2.22541946030302,1.04818523844561,0.00324810044859336,0.00678876520687255,"TMEM72","643236"
"6319","ENSG00000277075",25.8855483231262,1.33388824588145,0.52501332653343,0.0032595607599303,0.00681155719168531,"H2AC8","3012"
"6320","ENSG00000172476",24.5957091319531,-1.39047776260019,0.554683744129052,0.00326997785994671,0.00683274382100127,"RAB40A","142684"
"6321","ENSG00000205363",16.3624892929696,1.55545669608143,0.644262226594114,0.00327071135880598,0.00683369430934784,"INSYN1","388135"
"6322","ENSG00000163491",30.0088331529144,-1.21462219375452,0.465715705291922,0.00327337463389733,0.00683867629008516,"NEK10","152110"
"6323","ENSG00000211897",3.57155291797495,2.88601966873953,1.66554566944817,0.00327582511243213,0.00684321288924478,"IGHG3","3502"
"6324","ENSG00000129596",4.90481669427636,2.82003848750658,1.5541099640886,0.00330337628143954,0.0068995921020921,"CDO1","1036"
"6325","ENSG00000144648",5.16694864448348,-2.7647765142277,1.48534218947722,0.00330851504050371,0.0069097367505479,"ACKR2","1238"
"6326","ENSG00000205022",3.83255776642457,2.88498875474338,1.68578848505455,0.00333686222448931,0.00696301002042278,"PABPN1L","390748"
"6327","ENSG00000257839",31.0607542523392,1.27325089140381,0.496216614558572,0.0033534315245126,0.00699520454173504,"PHLDA1-DT","120766142"
"6328","ENSG00000250579",5.1891903537127,-2.76279108397665,1.48994138347793,0.00335648129522718,0.00700037557211199,"ADAMTS16-DT","101929176"
"6329","ENSG00000264017",3.49912795868821,2.87318000907513,1.662474054412,0.00336151299173061,0.00701027371381486,"RN7SL336P","106479346"
"6330","ENSG00000252645",24.4455980616812,-1.37060114877991,0.546649645266265,0.00337315768237191,0.00703336210792619,"RNU7-111P","106481800"
"6331","ENSG00000149926",33.2776603155689,-1.14913868452647,0.436326890608289,0.00338187755496191,0.00704854782380616,"TLCD3B","83723"
"6332","ENSG00000171051",17.2290542557982,1.56160700544409,0.651842987401885,0.00341304285042725,0.00710927405455873,"FPR1","2357"
"6333","ENSG00000184347",3.50345748858557,-2.82927240346013,1.58970963474201,0.00341439526138561,0.00711148714130477,"SLIT3","6586"
"6334","ENSG00000258102",22.8950093891611,1.3672463431171,0.545944461154125,0.00341960669812738,0.00712113206698677,"MAP1LC3B2","643246"
"6335","ENSG00000155093",17.3213273623552,-1.65987214988767,0.708331681816535,0.00342314264842278,0.00712789029101498,"PTPRN2","5799"
"6336","ENSG00000232774",5.00610852642307,-2.74176697299617,1.47826040381916,0.00344553494855268,0.00717147281764694,"FLJ22447","400221"
"6337","ENSG00000164061",44.4248542014035,1.04648193229927,0.390445188035679,0.00346576367902732,0.00720868264548024,"BSN","8927"
"6338","ENSG00000253948",29.8187207795291,1.29231703369195,0.508293045533345,0.00347357533305809,0.00722186845756682,"VPS13B-DT","105375666"
"6339","ENSG00000142224",3.27127399021917,2.85056520458424,1.64681201632164,0.00348360109988347,0.00724209901481962,"IL19","29949"
"6340","ENSG00000233532",5.07681804146806,-2.74255320785907,1.4856664307713,0.00349298651326994,0.00725976444462096,"LINC00460","728192"
"6341","ENSG00000212443",6.44934105861627,2.51735461538134,1.27603311914084,0.00351067866743861,0.00729344533934159,"SNORA53","677832"
"6342","ENSG00000250673",3.13254727097126,2.84226326237848,1.63669673623246,0.00351239948174378,0.00729578439098321,"REELD1","345051"
"6343","ENSG00000179542",33.4950715528434,-1.31899632863622,0.522909557159971,0.0035179282568826,0.00730603102087717,"SLITRK4","139065"
"6344","ENSG00000273313",3.12104906000791,2.83771286558173,1.63662750000431,0.00354816605027376,0.00736820495428538,"RBAKDN","389458"
"6345","ENSG00000096996",3.24693381538304,2.83956110655374,1.64700625812346,0.00357093820661708,0.00741423866872913,"IL12RB1","3594"
"6346","ENSG00000142623",52.0532465683924,-1.07424019836542,0.404956331123963,0.00360071790637289,0.007471641970356,"PADI1","29943"
"6347","ENSG00000206989",4.3924733803941,2.75886512099821,1.52627530540391,0.00363408265438238,0.00753832419350783,"SNORD63","26785"
"6348","ENSG00000265702",7.34675783364414,2.29365958065542,1.11800285435868,0.00363901770386837,0.00754792280953737,"LOC105371855","105371855"
"6349","ENSG00000052344",48.626629840975,1.07629010974894,0.407025453802561,0.00367882282645024,0.00762597088102983,"PRSS8","5652"
"6350","ENSG00000248144",5.10666002176256,-2.72501124165712,1.49262695781104,0.00369542369676722,0.00765714767344846,"ADH1C","126"
"6351","ENSG00000217275",6.11977157694151,2.47894578249804,1.26067746726465,0.0037037469787996,0.00767244950582921,"RPS10P1","394255"
"6352","ENSG00000244515",8.78774673316627,2.15583900951664,1.02832507189906,0.00372307665761345,0.00770793459789695,"KRT18P34","391589"
"6353","ENSG00000215630",7.65667553053285,-2.26008179765009,1.09969768541772,0.003726639717531,0.00771387413100282,"GUSBP9","118126072"
"6354","ENSG00000223549",5.64364581439179,2.62406993620484,1.38923641589697,0.00372941685211104,0.0077178035041957,"MTND5P28","100505755"
"6355","ENSG00000202300",3.91673463656283,2.83645676081546,1.70193867198205,0.00374890213451594,0.00775681817557554,"RNU6-487P","106480393"
"6356","ENSG00000231920",11.3104974497027,-1.80249640357894,0.805178521495347,0.00377551414427452,0.00780924569207464,"NEBL-AS1","100128511"
"6357","ENSG00000153902",6.51333580646735,2.4913966767172,1.27662959215082,0.00377888534165214,0.00781490057122276,"LGI4","163175"
"6358","ENSG00000207973",5.54292571065156,2.61838775154182,1.3891777052245,0.00378317618675584,0.00782311460522389,"MIR589","693174"
"6359","ENSG00000179397",17.1239277642815,-1.5894731955673,0.678366038708217,0.00378597385775161,0.00782823982541509,"CATSPERE","257044"
"6360","ENSG00000214050",35.1126830420265,-1.08937576653432,0.414944729082531,0.00380845896398872,0.00787207761754184,"FBXO16","157574"
"6361","ENSG00000170935",13.8504648189193,-1.65379678327551,0.716806241156176,0.00381106397924524,0.00787679836681116,"NCBP2L","392517"
"6362","ENSG00000280039",24.9531493792946,-1.27401301900565,0.505752239803829,0.00382485856837209,0.00790331138217878,"RN7SKP23","106479105"
"6363","ENSG00000102385",6.39336040851996,-2.56491715611558,1.34517691092752,0.00384449035031762,0.00793919464698495,"DRP2","1821"
"6364","ENSG00000213290",4.31306954390926,2.73422374962316,1.52643859343727,0.00385236138733364,0.0079534400460549,"PGK1P2","5233"
"6365","ENSG00000237491",11.2243680813763,1.85283708386803,0.839180902016485,0.00385674599684467,0.00796125995260019,"LINC01409","105378580"
"6366","ENSG00000280913",3.55051071595254,-2.78199414086233,1.60527643306147,0.00388140099196493,0.00800610007609483,"CTSLP2","1517"
"6367","ENSG00000101307",18.5572339052241,-1.54127740140048,0.65308917985814,0.00388145863761747,0.00800610007609483,"SIRPB1","10326"
"6368","ENSG00000112494",3.12239281291736,2.79937803260837,1.64409721514222,0.00389459848936442,0.00803050165184036,"UNC93A","54346"
"6369","ENSG00000223855",37.438195466126,1.194931302045,0.46876272097695,0.00400084445433378,0.00823780321788486,"HRAT92","441307"
"6370","ENSG00000213693",18.1989050611175,1.44391218282064,0.601434861208975,0.00403183015156821,0.00829493264842432,"SEC14L1P1","729799"
"6371","ENSG00000232303",20.0442559856258,1.47182795602417,0.617321704977817,0.00403865505798025,0.00830798394758716,"DFFBP1","100422581"
"6372","ENSG00000226721",12.378146259415,1.6788116574578,0.738995033322582,0.00405305078347424,0.00833619929276919,"EEF1DP2","442429"
"6373","ENSG00000263979",3.09553606492908,2.78026894843373,1.64313013692683,0.00406004047587904,0.00834987529363452,"MIR4672","100616429"
"6374","ENSG00000197043",9.21755014057763,-2.10027284466958,1.00867472520573,0.0040838559942495,0.00839603822053289,"ANXA6","309"
"6375","ENSG00000145850",11.3864216870552,-2.12908345945671,1.02949523995575,0.00411006764626609,0.00844567938672658,"TIMD4","91937"
"6376","ENSG00000166246",30.5125083006087,-1.26026549631881,0.504592912250785,0.00415462536141544,0.00852937944583883,"DNAAF8","146562"
"6377","ENSG00000271889",3.28260126851578,2.77736540548565,1.66325538394084,0.00415792375902507,0.00853472223931775,"LOC105374758","105374758"
"6378","ENSG00000144668",16.1812182793056,-1.51945737851483,0.648437775303034,0.00419766472503112,0.00860909128780319,"ITGA9","3680"
"6379","ENSG00000228436",21.9830022610534,1.28789277088246,0.520208430959252,0.0042193875297418,0.00864930363075446,"LOC105378663","105378663"
"6380","ENSG00000158553",3.10703427589242,2.76445888600431,1.64702399883162,0.00422015316962928,0.00864942732443364,"POM121L2","94026"
"6381","ENSG00000266553",3.10703427589242,2.76445888600431,1.64702399883162,0.00422015316962928,0.00864942732443364,"RN7SL356P","106479353"
"6382","ENSG00000273311",50.540418500452,-1.03733925177307,0.39642826181226,0.00422826097628584,0.00866387276235279,"DGCR11","25786"
"6383","ENSG00000285162",5.01513046221827,-2.67153574128661,1.49711665689881,0.00423628473511558,0.00867958864741291,"CHN2","1124"
"6384","ENSG00000079393",49.4845901454454,1.01355977439714,0.386216301418102,0.00428509987493855,0.00877227649049476,"DUSP13","51207"
"6385","ENSG00000149403",8.36279783396554,-2.26399936611333,1.13711652406815,0.00433966115667244,0.0088758229811295,"GRIK4","2900"
"6386","ENSG00000259728",11.0451775274538,1.76093062762711,0.799414059481302,0.00437625320956367,0.00894693360598218,"LINC00933","100506874"
"6387","ENSG00000108759",13.2966930736845,1.92132421897656,0.902260127955251,0.00438101536493832,0.00895517658603568,"KRT32","3882"
"6388","ENSG00000261713",8.37050907744637,1.97920216108654,0.941249895838104,0.0044029241985642,0.00899846027982537,"SSTR5-AS1","146336"
"6389","ENSG00000216490",5.55919695526833,2.57527895598947,1.41154215667464,0.00446209470821286,0.00910724780796677,"IFI30","10437"
